"Date","AverageFee","BlockHash","BlockNumber","BlockSize","TotalTransactions","TotalFees","Difficulty"
1714432838,0.000125535915119363,"000000000000000000012b98d94059bdffcdfe8286000b55a82851bc27860502",841426,1600648,2640,0.33128928,88104191118793.2
1714432058,9.64780841708541e-05,"0000000000000000000261179a8e8f563da226aa016a9d0177f674c1dbb7b93f",841425,1560166,3185,0.307186219999995,88104191118793.2
1714431309,5.78656985466479e-05,"00000000000000000000651c2f37115c5e29ad492dc7b3241fd92250a29070f4",841424,1498810,4267,0.246855069999995,88104191118793.2
1714430693,6.88517112299465e-05,"00000000000000000000963c6affae195c6664501f4c6e493b927603d8169425",841423,1408420,3367,0.231754859999997,88104191118793.2
1714430207,6.49719852034535e-05,"00000000000000000001235729f47748625a846c0d7a47db72fe4833a3c03b5b",841422,1571373,4056,0.263461399999989,88104191118793.2
1714429458,6.69859727677404e-05,"000000000000000000030852fa4d947ae8b736e820742c1133f2476bb7209d07",841421,1560674,3820,0.255819429999991,88104191118793.2
1714428737,8.3660447953593e-05,"000000000000000000028d3b0c4f23888697917620253025219ca8dda2b8fb7a",841420,1660146,3104,0.259598369999999,88104191118793.2
1714428254,0.000113550255235602,"0000000000000000000266c85fd6c409970400b87fd370d670c38417ee2b4b70",841419,1344688,1529,0.173504789999997,88104191118793.2
1714428227,6.17237295738547e-05,"000000000000000000012d0bdcc8ed2b247cba15e30bab4ee502c41455e0c83a",841418,1500983,3122,0.192639759999994,88104191118793.2
1714428156,0.000103031902030009,"000000000000000000002ed021eec4d801884961ebe14cf4104930375c687ebe",841417,1959969,2267,0.233470290000001,88104191118793.2
1714427886,0.000113167514450867,"0000000000000000000192699ecf2e84929d1d309b8c1e173e3c4ece1c139819",841416,1546593,3115,0.352403639999999,88104191118793.2
1714426724,0.000108517159044921,"000000000000000000008e78180041e6ef6f592aced125e09c586f4b3462546b",841415,1767265,2472,0.268145899999999,88104191118793.2
1714426281,9.07049887928274e-05,"00000000000000000001eb46c2b38d0e672701862250a17ff80f89feb140db7d",841414,1607840,3124,0.28327168,88104191118793.2
1714425828,0.000122292723529412,"0000000000000000000197c18d287634b6569f5317163d5dec8d19188caea4b8",841413,1595617,3401,0.415795259999999,88104191118793.2
1714424026,0.000121495396703718,"00000000000000000000f8b61b51bde970b8e42c3025d8f396117576b7b60194",841412,1537901,2610,0.316981490000001,88104191118793.2
1714423466,0.000105779670178654,"0000000000000000000134ddad07be046b5b9ed188fb2c57f532e0bc46fd3dee",841411,1429401,2184,0.230917020000006,88104191118793.2
1714423478,0.000124194768722467,"00000000000000000000b48bb04b3b215fbf669851f207b82e5b39b46d8ee4cd",841410,1531078,2725,0.338306549999998,88104191118793.2
1714422518,0.000103157654368932,"000000000000000000024b8ef5b528c7119ab711554bc83448e8b7ac466e5b62",841409,1653564,2576,0.26563096000001,88104191118793.2
1714422363,0.000148274943083822,"00000000000000000001046fa5d629baaa7b77636b66e1106db73ec51d07ef04",841408,1689043,2900,0.429849060000001,88104191118793.2
1714421221,0.00018814453030303,"0000000000000000000130d2290c050ee8a8ee4ff06a9b0e691ada433bad43be",841407,1408260,1321,0.24835078,88104191118793.2
1714421131,0.000124459259681093,"000000000000000000022ec8b6ea1d6338bbf62cdaad08a37aba509be7a069b7",841406,1713602,2635,0.327825689999998,88104191118793.2
1714420480,0.000107181310580205,"00000000000000000000c74e8af8150127d9eee80a8ebf10e045fcec78a55fdc",841405,1578463,2931,0.31404124,88104191118793.2
1714420098,0.000118263534050179,"000000000000000000002479d2cf9669f8dbf7eec13471946175118aa7370b60",841404,1595395,4186,0.49493289,88104191118793.2
1714418674,0.000159619736553238,"00000000000000000001d4f88c08d123a7b2d99d8803b9df86f85f0bab9cfcb3",841403,1885481,2734,0.43624074,88104191118793.2
1714417967,0.000151181531562608,"0000000000000000000044bf70f874bf39762ae61ca56f324ac6d91ac2145e9c",841402,2470977,2900,0.438275259999992,88104191118793.2
1714417536,0.000119243357075024,"000000000000000000026dda7609412dcce6af36aa3f4c9c962c73127f0c7c13",841401,1560747,2107,0.251126510000001,88104191118793.2
1714417486,0.000167150328345802,"000000000000000000002a5c624ae6e9ee6fb3f3c9c024aaeedd6178b9f451f2",841400,1829365,2407,0.402163689999998,88104191118793.2
1714417028,0.000182467317708333,"0000000000000000000066dd95e15d0c14f7962f2075ea122e5ba0e4a6d94941",841399,2230998,2689,0.490472149999999,88104191118793.2
1714416439,0.000129249881400058,"000000000000000000015f14247db6025f8fe0cd0e6a29ac8b436ef418101455",841398,1593479,3458,0.446816839999998,88104191118793.2
1714415084,0.000116435394021739,"00000000000000000003052150dac84e336f7c3e82b8630021c7a295a797f5e6",841397,1749723,2209,0.257089350000001,88104191118793.2
1714415005,0.000123063679361179,"00000000000000000002e3b3d87bfdfceaf96ab646d888b922e3c5648a545cd2",841396,1688847,3257,0.40069534,88104191118793.2
1714414307,0.000102473242023848,"0000000000000000000250416ad8230277146c5890ed0e399d32ffdd33252374",841395,1833089,3104,0.317974469999998,88104191118793.2
1714414127,0.000113582210493635,"0000000000000000000120e414001db963d9a0a2ac1a35debeb17967e5dd4cb8",841394,1727431,3222,0.3658483,88104191118793.2
1714413742,0.000134602623211447,"00000000000000000002adc0cef3e17699d197a1b69d7aaef620d4e422356cd3",841393,1734880,2517,0.3386602,88104191118793.2
1714413572,0.000104326293911007,"000000000000000000000148ebf4c2188201f0ff2a913797be3b68a285f046f0",841392,1812821,3417,0.356378619999999,88104191118793.2
1714413462,0.000140123020716685,"00000000000000000000a21db454c2e6a6cdc2874925b2f091ec3a0554965063",841391,1645621,3573,0.500519429999998,88104191118793.2
1714412267,0.000175141307534447,"0000000000000000000164fa32dbc4ed74117cd53a53a2fb80ef4ed2ce1c8a9a",841390,1709483,3412,0.597406999999996,88104191118793.2
1714410605,0.000122365354280218,"000000000000000000004bc40404c2fe42e3d8dca6e3cb1eab305bd0399b5f87",841389,1761938,3120,0.381657539999997,88104191118793.2
1714410295,0.000200314347980156,"0000000000000000000258d5a6a45a09bf5b375182a3059b7c7a268b60d0e41f",841388,1821022,2823,0.565287089999997,88104191118793.2
1714409479,0.000128281071428571,"00000000000000000001b8585d7a0bbcb63216314e87783f21db1bbabeb8acf1",841387,1706799,3389,0.434616269999997,88104191118793.2
1714408895,0.00014247658236057,"00000000000000000001667edda3ab2451204f96edb6f3571af9ab21a3afdcbb",841386,1818391,3085,0.439397779999999,88104191118793.2
1714408363,0.000136472126451613,"00000000000000000000432c6ca4b67337d3e756c9f1d898fb5c3cb83117676e",841385,1724259,3876,0.528829489999995,88104191118793.2
1714407269,0.000111791942379182,"0000000000000000000230e23dc74f27e5436e6297ec21bc56ad40c9d45b1a32",841384,1867435,3229,0.360864389999995,88104191118793.2
1714407101,0.000140963249556476,"000000000000000000029c9925f71ec3c87a82430682ba48450e11c46f772e26",841383,1687704,3383,0.476737709999997,88104191118793.2
1714406453,0.000196865934449094,"000000000000000000016c9e0afa5fd4f7fb663e90cb6286d246fb66a6f1df6b",841382,1889674,2869,0.564611499999996,88104191118793.2
1714405341,0.000116589748549323,"0000000000000000000204a81eeb112ee4b15175ffa406b0edc17fba0b12b4f9",841381,1685473,3620,0.421938299999999,88104191118793.2
1714404878,0.00017168647324113,"00000000000000000001059fd0016e1c6de839f7dcc2c6dc4a864d8cede00716",841380,1575621,3327,0.571029210000001,88104191118793.2
1714403194,0.000124756633048875,"000000000000000000015c6eeabb32d9740d9be5a8b458b0e5eeb4a39f517875",841379,1540681,3868,0.482433899999994,88104191118793.2
1714402011,0.000178628244360902,"000000000000000000030b4f6d83f178b300cf85f27b46a85d67e0f615ab5b45",841378,1811903,2661,0.475151129999998,88104191118793.2
1714401933,0.000943315989361703,"00000000000000000001b6a69d2332e9537850fef21a79681167b87efbe0e8fd",841377,2015482,941,0.88671703,88104191118793.2
1714400989,0.000137375050093926,"000000000000000000032101159602e755268c962bd43e0a6516d5eb6e106119",841376,2039347,3195,0.438775909999998,88104191118793.2
1714400430,0.000216553900817996,"00000000000000000000d8424403789af1c7443b1f1e723279a7de3e8ea7659e",841375,2224895,1957,0.423579430000001,88104191118793.2
1714399879,0.000109909850523169,"000000000000000000019b43bfb86ed73fc4add36ee466c4b5b05e5260e3963b",841374,1916603,2677,0.294118760000003,88104191118793.2
1714399652,9.93380183486239e-05,"00000000000000000001c7069029f7fbf0dc072e99a6b52feef5a951c640e3c0",841373,1750737,3271,0.324835319999995,88104191118793.2
1714399531,9.4480987881981e-05,"00000000000000000003046839cbc5cdf48fc66c566861ec879219d0b44759c9",841372,1637955,3797,0.358649829999996,88104191118793.2
1714399318,0.000152684150129422,"00000000000000000001c7c0c436a9b39eefde909dcee1ceb855f6b9ba2ed341",841371,1595079,3478,0.530882789999999,88104191118793.2
1714398184,0.00020521872706422,"00000000000000000001e33120b7ed692f61a506f15754eef7e2bee00bdee381",841370,1571349,3489,0.715802919999997,88104191118793.2
1714395343,8.55079798596282e-05,"00000000000000000003267a43b2ff4782c066c4db77659b859ac44c107eef01",841369,1667982,3278,0.28020965,88104191118793.2
1714394924,6.93306309650055e-05,"00000000000000000000968e6d7229b7e4b3ce45c587b2cf82064c5fea4e1216",841368,1502104,3773,0.261515139999992,88104191118793.2
1714394426,0.000108436242149337,"00000000000000000002334e65037b1d7f567e98d9575409b56202ea1dfeb887",841367,1491271,2867,0.310778270000001,88104191118793.2
1714393770,7.49400889905928e-05,"000000000000000000004de12cd719cf61da97adeeedd92c5d6322ac7494d10a",841366,1537334,3934,0.29473936999999,88104191118793.2
1714393158,9.68924522510229e-05,"0000000000000000000205878774c5e0c700e97e57b5b1a635833d9ce62d8b31",841365,1410182,2933,0.284088669999993,88104191118793.2
1714392776,6.40833881476888e-05,"000000000000000000023d17ea4cd854df1a638d805d951710e563eaba036f73",841364,1477711,3224,0.206540759999993,88104191118793.2
1714392634,0.000125359147114775,"00000000000000000001d0b7dd6988958dd11c33adc2c1bd997db7f2f0e800de",841363,1660373,3155,0.395382749999999,88104191118793.2
1714391520,7.70482678668851e-05,"00000000000000000001f09cee83e02b6d8f9965bcd359360d83bf2acb0d0c7e",841362,1537292,3667,0.282458950000017,88104191118793.2
1714390967,9.78481484536083e-05,"0000000000000000000195581383b06fb73d06a076a0477608b1bd175bca16c9",841361,1680737,2426,0.237281759999998,88104191118793.2
1714390726,0.0001137938585209,"00000000000000000001ad92519e2755a7a510765132a04d76b377a38b7f6e15",841360,1609098,2489,0.283119120000002,88104191118793.2
1714390273,0.000145835268745853,"00000000000000000000599a44f7184fa123987be0ac019293362decd06a6898",841359,1461258,1508,0.21977375,88104191118793.2
1714390250,9.02193729071537e-05,"00000000000000000000432708500afb2883d5f0b6c9233cd5192fc785a29951",841358,1633774,3286,0.296370639999997,88104191118793.2
1714390028,0.000160043195009493,"00000000000000000000f9fa2696a42b44b5a8de0313bd7463002d9f9a118a31",841357,1587422,3688,0.590079260000001,88104191118793.2
1714387688,0.000115091544180726,"000000000000000000005cfa335ce8695010e71ac05918b80576275e84ba8f41",841356,1655245,3498,0.40247513,88104191118793.2
1714386585,NA,"0000000000000000000309ac5ca6eb22bd6246a068906df0767b5f93edd0b39a",841355,477,1,0,88104191118793.2
1714386574,0.000153126407355021,"00000000000000000002fd4bd2b63713153aee330eee4d8934082658301742bb",841354,1603589,3536,0.541301850000011,88104191118793.2
1714384608,4.83955502392343e-05,"000000000000000000014f9ca54354c5804853bf8b9af33594ba959603acaec7",841353,1736128,3972,0.192178729999997,88104191118793.2
1714384461,6.70081951731386e-05,"0000000000000000000169b62b1cf82609691f294013b36cf3fc237088167115",841352,1766072,3813,0.255435239999992,88104191118793.2
1714384266,5.71252047070361e-05,"000000000000000000020f1ea354ab4eedb3713997890842f31a29f3e89a19df",841351,1662018,4080,0.23301370999999,88104191118793.2
1714383922,5.20500524861877e-05,"000000000000000000029743489212c03ecffb2808244a3d98ef4ca07c9528cc",841350,1792315,3621,0.18842118999999,88104191118793.2
1714383885,9.97476541961578e-05,"0000000000000000000246f00cb1dd6a769612c584c0ca8a5c41ac291e6f094a",841349,1726684,2968,0.295951289999999,88104191118793.2
1714383377,0.000149198471397312,"000000000000000000028a275f92d18fe820adc817daa4bcfef5262b79f3b174",841348,1583668,3200,0.47728591,88104191118793.2
1714381758,8.83800318066151e-05,"0000000000000000000305ee877f602b8d388292513914fbfa8671fe2b925348",841347,1824227,3145,0.277866819999995,88104191118793.2
1714381240,6.89082987249544e-05,"00000000000000000002a496fa0cf17d5c8f25b345ff9ad589b68381b02faa29",841346,1951506,2746,0.189153279999994,88104191118793.2
1714381213,0.00012393331630046,"00000000000000000000f4c8a2b59d326087acfc6dfa961ad4ab04a97f3cc92a",841345,1608101,1958,0.242537500000002,88104191118793.2
1714381157,0.00013545241490045,"000000000000000000019fc37ce9b356712a4363371d5c4b64a0ab8f0a3146d3",841344,1929044,3115,0.421798819999995,88104191118793.2
1714379842,0.000103300515008829,"00000000000000000003009d5b04e62427484e7efd73f1a1da65dce3592896b9",841343,1628460,3399,0.35101515,88104191118793.2
1714379031,0.000160110897799858,"0000000000000000000114f8353f8b954c73bb5031a2aeed453c661e5d83ac86",841342,1657187,2819,0.45119251,88104191118793.2
1714377900,0.000111193372489579,"0000000000000000000252defe04c72146a94dea3987152bcd739fe7c61e6e73",841341,1588386,2640,0.29343931,88104191118793.2
1714377046,0.000131330051282051,"00000000000000000001fc572a26234f8387cfcf7b20016385c2b41f5fe66980",841340,1492010,3121,0.409749759999999,88104191118793.2
1714375673,7.60217553191488e-05,"000000000000000000029462f16a7484dde14cb73a4a92dfe5843efd4458aa5b",841339,1565250,4137,0.314425980000001,88104191118793.2
1714374768,7.47852348993284e-05,"000000000000000000011125b612fdc1277f4aa08bb85220a3ab9d1ee57cb7f5",841338,1921324,3428,0.256288999999995,88104191118793.2
1714374804,7.35830856269108e-05,"00000000000000000002391e866cf6fd5f59c570b960a158321d8e7de3f52ab4",841337,1775080,3271,0.240616689999995,88104191118793.2
1714374175,6.26822112211215e-05,"00000000000000000000f3a4222342348a9b8cf3fb4894ba15d368416978e0b7",841336,1539705,4243,0.265897939999991,88104191118793.2
1714373725,0.000161874879893238,"0000000000000000000138adff3fea35f5a3916f395d7c9141581c8a16f6fada",841335,1438576,2249,0.363894729999998,88104191118793.2
1714373098,0.000119715824561404,"000000000000000000032e1cecf170a76757b9bad0c114255dde54839f4e890d",841334,1443076,2851,0.3411901,88104191118793.2
1714372123,0.000119000438860971,"000000000000000000018491979607466dd7e90253234970fe856324e1a1b97c",841333,1587715,2986,0.355216310000001,88104191118793.2
1714371252,0.000161231157382369,"000000000000000000003394687512bc651853c0a98708ce3766268f8122b9ee",841332,1489807,1850,0.298116410000001,88104191118793.2
1714370785,0.000298626054931336,"00000000000000000000480cdf0992da302f70658b84fd3ef190c01f781e0600",841331,1151905,802,0.23919947,88104191118793.2
1714370527,6.44368174916489e-05,"00000000000000000000edfa4600a4f4d631607aee815632ed1b27c2b5c362b8",841330,1650739,3294,0.212190439999999,88104191118793.2
1714370353,5.69425228658538e-05,"00000000000000000001c4323df897d0d2b176d2a639bff7d12a8a69a01efcdc",841329,1455969,3937,0.224125770000001,88104191118793.2
1714370205,0.000114891814992026,"000000000000000000026ee4f2eb224c0b53671a73053156a688e57562245507",841328,1584260,3136,0.360185840000001,88104191118793.2
1714369155,7.61739204819277e-05,"000000000000000000006dafe8e7e62d7aff215ab32412cb414d34822f51f6e3",841327,1611523,4151,0.316121769999999,88104191118793.2
1714368434,4.98696080788652e-05,"00000000000000000000944faa0633fcab13bb67873d42a45ae0eefe91564f5f",841326,1728963,4160,0.207407699999998,88104191118793.2
1714368333,7.91503140333658e-05,"00000000000000000001f409b4b4fab81b78d15ad7cd41135f953dc1278cacc0",841325,1671386,3058,0.24196251,88104191118793.2
1714368274,0.000155842996146435,"00000000000000000000796079397b886dc539a1083d6c132fb860d6a3d6f9eb",841324,1602287,3115,0.485295089999999,88104191118793.2
1714366279,9.24899195710458e-05,"00000000000000000001966bba0db37c4444967071975bb7cdab5fda4f83cf17",841323,1691278,2612,0.241491180000005,88104191118793.2
1714366051,6.55887517466228e-05,"00000000000000000000399f8f51fc205134ff50d8a758d91f2c6a8254e30d37",841322,1733968,4295,0.281638099999985,88104191118793.2
1714365681,6.0703681831877e-05,"00000000000000000000781cb80f2af94feff0f9feb5d4d6ab53655154e34996",841321,1878889,3320,0.20147552,88104191118793.2
1714365673,0.000159458456170955,"000000000000000000025eb6d16c87b17addcf94fbe17e3905e8e9a29b0536fc",841320,1477497,2294,0.365638240000001,88104191118793.2
1714364786,8.04845668419587e-05,"00000000000000000000234a54e0717c1fb770e45637e35c031ba6ccb74decc4",841319,1636380,3614,0.290790740000008,88104191118793.2
1714364343,0.000125595891530461,"000000000000000000015eff1f1a963a749e95366de0f27860b2452e0ecc008b",841318,1519283,2693,0.338104140000003,88104191118793.2
1714363740,0.000168238742593811,"000000000000000000004183bbe6a5836573073f5c49accfe10400190c129c80",841317,1639855,3039,0.511109300000001,88104191118793.2
1714362619,7.43264827148749e-05,"000000000000000000029cae6afa75c884f2d16bc8d83de1f3c3a34c1ea503a4",841316,1699550,3154,0.2343514,88104191118793.2
1714362494,8.45051513353117e-05,"00000000000000000001e68657c1fae78b44cd748d6c6ad4b16586d5343842f1",841315,1650962,3371,0.28478236000001,88104191118793.2
1714362162,0.000108686554650374,"000000000000000000009ea37958a614aa402e0e027349bdf57395a7c4de7635",841314,1463852,2947,0.320190590000007,88104191118793.2
1714361798,0.000139377004175365,"00000000000000000000cb50313a958adfe31390612acea295e2008d9ac2b8ab",841313,1704340,2875,0.400569509999993,88104191118793.2
1714361092,8.69925088112785e-05,"00000000000000000001947ac9a6ee7d88f302ed5b0502893bfaf8489d3b1a8c",841312,1577879,3122,0.271503619999999,88104191118793.2
1714360941,0.000101020514165792,"0000000000000000000224f92b75b3748c01ca84f33cc2f9090a56849e4a2c47",841311,1602117,3813,0.385090200000001,88104191118793.2
1714360246,0.000167361532305868,"00000000000000000001d7c7c5e7f4239dee8076c41f7b0411eb89552c307a4a",841310,1571803,3375,0.564677809999997,88104191118793.2
1714358061,0.000134204566768603,"000000000000000000031d450500ba5bf2267b0d9dd641b606744c5e39ab71f4",841309,1624837,2944,0.394964040000001,88104191118793.2
1714357560,9.08955195424214e-05,"000000000000000000006f918fbb00c606c8ec4b478a03db9a08119972d4a153",841308,1615771,3148,0.286048199999998,88104191118793.2
1714357390,0.000187333544499381,"00000000000000000000e1a325276f85663c390b4baffbd60397586bb0e5f399",841307,1514819,3237,0.606211350000005,88104191118793.2
1714354550,0.000129561436107854,"00000000000000000001110c3d270842747b9689c653e9a94cacbfa925f6265a",841306,1711438,3413,0.442063620000011,88104191118793.2
1714353023,0.000123828141167775,"0000000000000000000077f28728313f4085275acb1745a438b71f197fee2a00",841305,1790046,2707,0.335078949999998,88104191118793.2
1714352434,0.000173592369819341,"0000000000000000000284c8ad4e7ca1ad7c09572cfad546bc086212350cf659",841304,1706231,2824,0.490051259999996,88104191118793.2
1714350542,8.75708561236623e-05,"00000000000000000000daf79c69330c949310d142ef934e545c974ca555a804",841303,1852871,2524,0.220941270000001,88104191118793.2
1714350382,0.000104774639917695,"00000000000000000002b79256a977436150ccb8daaf14e035a95011b8f32452",841302,2250371,2917,0.30552285,88104191118793.2
1714349701,9.40278292027471e-05,"000000000000000000017b09bf4e5ff5db9af8b4d6eddfe59b07c97360bf64b0",841301,1907152,3350,0.314899200000003,88104191118793.2
1714349027,0.000113898110258596,"000000000000000000014aee3a437446710a5e2dd5f9c92ecfb2c8baf70daca5",841300,1635149,3520,0.400807450000001,88104191118793.2
1714347712,0.000244553542168675,"00000000000000000001113c699939dd9aa5454e135084d245e8e93efe389d8a",841299,3595968,831,0.202979440000001,88104191118793.2
1714347677,9.18266829408382e-05,"0000000000000000000299819ff14a1d3ebd6aebe2cc3276b9edc6c4e7219454",841298,1906805,3483,0.319740510000002,88104191118793.2
1714346996,9.15272302038091e-05,"00000000000000000002f6a37d7607ce332b6bd83f8562ecc6a9846e9e12949c",841297,1551526,2994,0.273941000000003,88104191118793.2
1714346766,0.000118809643990131,"000000000000000000017072dc07f1fd20a798511338858a51e7479734bc7408",841296,1594665,2838,0.337062959999998,88104191118793.2
1714346022,0.000181146527231893,"0000000000000000000243c94daba80cce05263a4b26ea449632daa84efcfeed",841295,1553900,3563,0.645243930000001,88104191118793.2
1714343132,0.000113053116883117,"00000000000000000001fa87bb78eb329ec4cbd2ac30112fc82d5cc9d54d97f9",841294,2688392,2388,0.269857789999996,88104191118793.2
1714342812,8.43525035410764e-05,"0000000000000000000278891b38935fff6209009264a77bb24d3a6cc38a8fb2",841293,2145227,2825,0.238211470000009,88104191118793.2
1714342697,9.62259947984395e-05,"000000000000000000020df103368a9cf9ac0412315abd5e5edd4a0ab80b4965",841292,1721386,3846,0.36998894999999,88104191118793.2
1714342058,0.000184101704888353,"00000000000000000002383e645f607a92b446c7ba23687b4c6803649598f8dc",841291,1615801,3315,0.610113049999996,88104191118793.2
1714340269,0.000126888849840255,"00000000000000000000386a233e9b50fda5c22a566838890ec1d5f1e80aed49",841290,2965228,1879,0.238297259999999,88104191118793.2
1714340135,0.00069542382352941,"0000000000000000000132d9169d7d9e1cb1db9d9595a3b6e2866e00a01fc701",841289,3561047,307,0.21279969,88104191118793.2
1714340093,0.000227145,"000000000000000000025d4c1029fe40bea82d5ea2d1237d2707d200eed68d84",841288,3294234,993,0.225327839999999,88104191118793.2
1714340001,0.000142794425287357,"000000000000000000010eed34813140b049309014a56ec52e7ceb5552177d76",841287,1894641,2437,0.347847220000003,88104191118793.2
1714339538,0.000106866648160999,"0000000000000000000122d20c94bf71bba48531644412f98e05f3aca7167feb",841286,1773550,2883,0.30798968000001,88104191118793.2
1714339197,0.000152072389266085,"00000000000000000002028fbb9026a2890485a89e36a64be6ceaa5516f3857e",841285,1682213,3094,0.470359899999999,88104191118793.2
1714337745,0.00010907414444983,"000000000000000000024a350445a4359f091419c90b19cf6bb21985595425bb",841284,1840248,2064,0.225019960000001,88104191118793.2
1714337640,8.17090688949521e-05,"0000000000000000000248f88f0d6eb4ed6b61ae430f346146c9f7ab1b968a40",841283,1573245,2933,0.239570990000011,88104191118793.2
1714337568,0.000149274987507808,"00000000000000000002849fab3fd26b0af4203bbba56468b9d2f66fed905e00",841282,1614549,3203,0.477978509999997,88104191118793.2
1714336027,8.7348028385117e-05,"00000000000000000002df6afcd48db7654a904188253049822aa7ceef1338fb",841281,2373867,2608,0.227716310000005,88104191118793.2
1714335962,9.71866181061393e-05,"000000000000000000028396929afe7bbb969d77aca8fb72de4216dbb4721d33",841280,1832903,2884,0.280189020000001,88104191118793.2
1714335656,0.000101889499085923,"00000000000000000001e1074ae6c7eca00b6a48b75d68cfc2635ab49d9d66e2",841279,1788631,2736,0.278667780000001,88104191118793.2
1714335330,6.93351405306014e-05,"000000000000000000007e35bc57b526a2c94b02c33e347ddc836fa9392f8f2e",841278,2051925,3808,0.263958879999997,88104191118793.2
1714335128,7.21172020725389e-05,"0000000000000000000082cfe356f4ba5f0cc5d144c0ea41223d45dbb7f5087d",841277,2098878,3475,0.250535160000004,88104191118793.2
1714335019,0.000144120806028834,"00000000000000000001e8d29c686ea2a90a0f305aab467654a1dac73c762ca6",841276,1625654,3053,0.439856699999996,88104191118793.2
1714333971,0.000135535807739558,"000000000000000000025341017f8b428af0e6c0a3384dd1cb69b4f89a201caa",841275,1577480,3257,0.44130459,88104191118793.2
1714332785,0.000129952743603702,"00000000000000000003177ad7365e15bd681eb14521e131b7a8c42b3b5f8e0c",841274,1549104,3675,0.47744638,88104191118793.2
1714331532,0.000100998458333333,"0000000000000000000122acfd6d814599dfa98d597e123d99e5bf0b7082809c",841273,1855305,2641,0.266635930000004,88104191118793.2
1714331420,0.00013112501120239,"0000000000000000000267b5109f196b90050db631982ae840f896216f2ea26f",841272,1508292,4018,0.526729169999994,88104191118793.2
1714330056,9.89515413405921e-05,"00000000000000000002410fdc3bc90eca6e141808c07239f231e2386fea8ac9",841271,1540685,2940,0.290818580000008,88104191118793.2
1714329805,0.000128772764578834,"0000000000000000000312107b8da4d4d2a56fd7938bf6469bc6c84089f126cf",841270,1615465,2779,0.357730739999993,88104191118793.2
1714329303,0.000260731050884957,"00000000000000000002cc4a9352c914aa78941571636300592c6aa4c3b74e4c",841269,1280331,905,0.235700870000001,88104191118793.2
1714329234,0.000167813951384964,"00000000000000000002b73de65cbfe7a8f587854a21985214674d2be349ce22",841268,1365909,1770,0.296862880000003,88104191118793.2
1714329011,0.0010459514953271,"00000000000000000002d1a20040889d27b976654688e6bd0ea7ef2a8a1e6839",841267,1030718,215,0.22383362,88104191118793.2
1714328986,0.000106284364944961,"00000000000000000002af24c3665fdd55c78f25437c8c74554698a5d072c0bb",841266,1592541,2363,0.25104367,88104191118793.2
1714328895,0.000105828017218889,"000000000000000000008c49401a8fb2d8cac963b0cf100c413d7ddd3f7b8b99",841265,1569010,3834,0.405638789999988,88104191118793.2
1714328115,0.000129780930373974,"000000000000000000032c6040522cf955bc7d98f4f75cb73a7a65ea5114c0ab",841264,1615149,3290,0.426849479999999,88104191118793.2
1714327217,0.000134854907229687,"0000000000000000000252e937cc5f2943c423511fe67195510f42617681fed3",841263,1553746,3127,0.421556439999998,88104191118793.2
1714326335,0.000151415041509433,"00000000000000000000eb76d02ebe1a5d3ff0601617d1674a1555194c9a3194",841262,1523065,3976,0.601874790000008,88104191118793.2
1714324579,0.000184970876010782,"00000000000000000001d518a319a3d6b3cf63460b81486df43a29a9096eb3cc",841261,1190777,1485,0.274496779999998,88104191118793.2
1714324362,9.58005189413595e-05,"00000000000000000002f2241e83941ebc87de0553e12c97d7d6826c6b4ef9f9",841260,1603716,3855,0.369215200000002,88104191118793.2
1714323725,0.000119791341428975,"0000000000000000000131d8f2d3ec5bda68b1b741f0a398bc0b0c5502e5f53e",841259,1638263,3542,0.424181139999998,88104191118793.2
1714322835,0.000123720485192187,"00000000000000000000f911fb204fc0f4f36894a040aa179bee9124558e7eb9",841258,1670219,3175,0.392688819999997,88104191118793.2
1714322123,8.04953650586704e-05,"00000000000000000001e937a16f5d099272eb3bf57314a927111ca3835339ce",841257,1612824,4603,0.370439670000006,88104191118793.2
1714321557,7.09884161561147e-05,"0000000000000000000252739b9ec123c2855bc8416d5bdb4927fafcac9fa7d2",841256,1656202,4408,0.312845949999996,88104191118793.2
1714321329,0.00012261648518815,"00000000000000000000bdb690dcd26bb1da9864346db1809fe01abb4a997131",841255,1572075,3748,0.459443970000008,88104191118793.2
1714320815,0.000136586458043577,"000000000000000000016115ede7fd2b601cd98a46144e6720f2094f1eaa5f50",841254,1512716,4315,0.589233979999987,88104191118793.2
1714319469,7.1639652440583e-05,"0000000000000000000140699f6e1dbf383036a7317347ffee95b1b51c7bba6d",841253,1654057,3914,0.280325959999996,88104191118793.2
1714319354,0.000135504529255959,"000000000000000000002894d3c4ad1c2bfec8657595efebb8cd59b06d3d23bd",841252,1520518,4154,0.562750309999995,88104191118793.2
1714317852,5.34230544710916e-05,"0000000000000000000320d4cf7b2a1b0ecdc0134376096a944c67b8573c1939",841251,1584756,5380,0.287362609999986,88104191118793.2
1714317641,0.00011166495850067,"00000000000000000002e60d33b0a5eb058cbfe4b7af2e5a553f822b443a37af",841250,1641664,3736,0.417068620000007,88104191118793.2
1714316877,7.74268222976794e-05,"000000000000000000024ed6c7465cd6cd53ccbd5b2506921a672a4072f9d068",841249,1345979,3535,0.273626390000006,88104191118793.2
1714316660,9.89375423728805e-05,"0000000000000000000131a9c1ed81cc805f380a56dc22f90d47737c7f81d2a8",841248,1342461,2833,0.280191120000012,88104191118793.2
